cnt,pos,speed,Dir,Force,
1,0,1.0018,-1,4
2,0.00106001,1.0122,-1,4
3,0.00212002,1.0228,-1,4
4,0.00321007,1.0339,-1,4
5,0.00432014,1.0453,-1,4
6,0.00542021,1.0561,-1,4
7,0.00653005,1.0664,-1,4
8,0.00765014,1.0779,-1,4
9,0.00880003,1.09,-1,4
10,0.00996017,1.1013,-1,4
11,0.0111201,1.1116,-1,4
12,0.01229,1.123,-1,4
13,0.0134802,1.1357,-1,4
14,0.0146902,1.1478,-1,4
15,0.0159001,1.1581,-1,4
16,0.0171101,1.1688,-1,4
17,0.0183401,1.1814,-1,4
18,0.0196002,1.1942,-1,4
19,0.0208502,1.2046,-1,4
20,0.0221102,1.2146,-1,4
21,0.02338,1.2263,-1,4
22,0.0246701,1.2387,-1,4
23,0.02598,1.2495,-1,4
24,0.0272901,1.2597,-1,4
25,0.0286102,1.2712,-1,4
26,0.0299401,1.2832,-1,4
27,0.03128,1.2943,-1,4
28,0.0326402,1.3047,-1,4
29,0.0340102,1.316,-1,4
30,0.0353901,1.3277,-1,4
31,0.0367801,1.3396,-1,4
32,0.0381901,1.3512,-1,4
33,0.0396001,1.3622,-1,4
34,0.0410202,1.373,-1,4
35,0.0424502,1.3841,-1,4
36,0.04389,1.3951,-1,4
37,0.0453401,1.4053,-1,4
38,0.0467901,1.415,-1,4
39,0.0482602,1.4248,-1,4
40,0.0497301,1.4345,-1,4
41,0.0512202,1.4441,-1,4
42,0.0527201,1.4534,-1,4
43,0.0542202,1.4626,-1,4
44,0.0557401,1.4725,-1,4
45,0.0572701,1.4823,-1,4
46,0.05881,1.4922,-1,4
47,0.0603602,1.5027,-1,4
48,0.0619302,1.5134,-1,4
49,0.0635002,1.5241,-1,4
50,0.0650802,1.5351,-1,4
51,0.0666802,1.5458,-1,4
52,0.0682802,1.5557,-1,4
53,0.06988,1.5658,-1,4
54,0.0715001,1.5755,-1,4
55,0.0731201,1.5852,-1,4
56,0.0747702,1.5953,-1,4
57,0.0764201,1.6056,-1,4
58,0.0780802,1.6152,-1,4
59,0.0797501,1.625,-1,4
60,0.0814402,1.6354,-1,4
61,0.0831401,1.6459,-1,4
62,0.0848501,1.6574,-1,4
63,0.08657,1.6689,-1,4
64,0.0883002,1.6803,-1,4
65,0.0900502,1.6922,-1,4
66,0.0918102,1.7044,-1,4
67,0.09359,1.7167,-1,4
68,0.0953701,1.7292,-1,4
69,0.0971601,1.7413,-1,4
70,0.0989702,1.7535,-1,4
71,0.1008,1.7664,-1,4
72,0.10264,1.7788,-1,4
73,0.10449,1.7915,-1,4
74,0.10634,1.8044,-1,4
75,0.10822,1.8173,-1,4
76,0.11011,1.8302,-1,4
77,0.11201,1.8424,-1,4
78,0.11392,1.8551,-1,4
79,0.11584,1.8682,-1,4
80,0.11779,1.8815,-1,4
81,0.11974,1.894,-1,4
