cnt,pos,speed,Dir,Force,
1,0,1.1018,-1,1
2,0.00107002,1.096,-1,1
3,0.00214005,1.0911,-1,1
4,0.00321007,1.0872,-1,1
5,0.00428009,1.0836,-1,1
6,0.0053401,1.0799,-1,1
7,0.00639009,1.0749,-1,1
8,0.00743008,1.0692,-1,1
9,0.00847006,1.0634,-1,1
10,0.00951004,1.0584,-1,1
11,0.01054,1.0544,-1,1
12,0.01158,1.0508,-1,1
13,0.01261,1.0465,-1,1
14,0.0136199,1.0413,-1,1
15,0.0146399,1.0359,-1,1
16,0.0156398,1.0303,-1,1
17,0.0166497,1.0257,-1,1
18,0.0176501,1.0214,-1,1
19,0.0186501,1.0172,-1,1
20,0.01964,1.0127,-1,1
21,0.0206199,1.0078,-1,1
22,0.0216098,1.0027,-1,1
23,0.0225801,0.9978,-1,1
24,0.02355,0.9929,-1,1
25,0.0245199,0.9881,-1,1
26,0.0254798,0.9834,-1,1
27,0.0264301,0.9786,-1,1
28,0.02739,0.9738,-1,1
29,0.0283399,0.9692,-1,1
30,0.0292802,0.9646,-1,1
31,0.03022,0.9597,-1,1
32,0.0311499,0.9546,-1,1
33,0.0320802,0.9492,-1,1
34,0.033,0.9443,-1,1
35,0.0339198,0.9398,-1,1
36,0.0348301,0.9355,-1,1
37,0.0357499,0.931,-1,1
38,0.0366502,0.9263,-1,1
39,0.03755,0.9212,-1,1
40,0.0384398,0.916,-1,1
41,0.03933,0.9111,-1,1
42,0.0402198,0.9066,-1,1
43,0.0411,0.9022,-1,1
44,0.0419798,0.8977,-1,1
45,0.04285,0.893,-1,1
46,0.0437198,0.8882,-1,1
47,0.04458,0.8836,-1,1
48,0.0454397,0.879,-1,1
49,0.0462899,0.8743,-1,1
50,0.0471401,0.8695,-1,1
51,0.0479798,0.8648,-1,1
52,0.04882,0.8601,-1,1
53,0.0496597,0.8557,-1,1
54,0.0504899,0.8513,-1,1
55,0.0513201,0.8468,-1,1
56,0.0521398,0.8422,-1,1
57,0.0529599,0.8374,-1,1
58,0.0537701,0.8326,-1,1
59,0.0545797,0.8281,-1,1
60,0.0553799,0.8237,-1,1
61,0.05617,0.8191,-1,1
62,0.0569701,0.8145,-1,1
63,0.0577598,0.81,-1,1
64,0.0585399,0.8055,-1,1
65,0.05933,0.801,-1,1
66,0.0601001,0.7965,-1,1
67,0.0608702,0.7919,-1,1
68,0.0616398,0.7877,-1,1
69,0.0624099,0.7834,-1,1
70,0.06317,0.7791,-1,1
71,0.06392,0.7748,-1,1
72,0.0646701,0.7703,-1,1
73,0.0654101,0.7657,-1,1
74,0.0661597,0.7613,-1,1
75,0.0668998,0.7572,-1,1
76,0.0676398,0.7533,-1,1
77,0.0683699,0.7494,-1,1
78,0.0690999,0.7451,-1,1
79,0.0698199,0.741,-1,1
80,0.07054,0.737,-1,1
81,0.07125,0.7333,-1,1
82,0.07196,0.7295,-1,1
83,0.07267,0.7259,-1,1
84,0.07338,0.7221,-1,1
85,0.07408,0.7181,-1,1
86,0.07478,0.7143,-1,1
87,0.07548,0.7108,-1,1
88,0.07617,0.7077,-1,1
89,0.07687,0.7046,-1,1
90,0.0775499,0.7017,-1,1
91,0.0782399,0.6982,-1,1
92,0.0789099,0.6949,-1,1
93,0.0795898,0.6917,-1,1
94,0.0802698,0.6888,-1,1
95,0.0809398,0.6862,-1,1
96,0.0816097,0.6833,-1,1
97,0.0822802,0.6803,-1,1
98,0.0829501,0.6771,-1,1
99,0.0836101,0.6743,-1,1
100,0.08427,0.6717,-1,1
101,0.0849299,0.6697,-1,1
102,0.0862398,0.6672,-1,1
103,0.0868897,0.6645,-1,1
104,0.0875401,0.6617,-1,1
105,0.0881901,0.6587,-1,1
106,0.08883,0.6562,-1,1
107,0.0894799,0.654,-1,1
108,0.0901198,0.6519,-1,1
