cnt,pos,speed,Dir,Force,
1,3.24314,1.385,-1,5
2,3.24455,1.411,-1,5
3,3.24594,1.385,-1,5
4,3.24734,1.402,-1,5
5,3.24875,1.415,-1,5
6,3.25018,1.424,-1,5
7,3.25157,1.394,-1,5
8,3.25300,1.432,-1,5
9,3.25442,1.419,-1,5
10,3.25585,1.428,-1,5
11,3.25727,1.419,-1,5
12,3.25872,1.450,-1,5
13,3.26018,1.458,-1,5
14,3.26163,1.454,-1,5
15,3.26308,1.445,-1,5
16,3.26454,1.467,-1,5
17,3.26602,1.475,-1,5
18,3.26749,1.471,-1,5
19,3.26895,1.458,-1,5
20,3.27042,1.475,-1,5
21,3.27190,1.480,-1,5
22,3.27337,1.467,-1,5
23,3.27486,1.493,-1,5
24,3.27636,1.493,-1,5
25,3.27784,1.480,-1,5
26,3.27935,1.514,-1,5
27,3.28084,1.488,-1,5
28,3.28235,1.510,-1,5
29,3.28385,1.506,-1,5
30,3.28537,1.519,-1,5
31,3.28687,1.493,-1,5
32,3.28992,1.510,-1,5
33,3.29145,1.532,-1,5
34,3.29298,1.536,-1,5
35,3.29450,1.514,-1,5
36,3.29603,1.536,-1,5
37,3.29756,1.527,-1,5
38,3.29909,1.527,-1,5
39,3.30062,1.536,-1,5
40,3.30217,1.549,-1,5
41,3.30524,1.545,-1,5
42,3.30678,1.540,-1,5
43,3.30832,1.549,-1,5
44,3.30986,1.532,-1,5
45,3.31141,1.557,-1,5
46,3.31298,1.562,-1,5
47,3.31454,1.562,-1,5
48,3.31764,1.553,-1,5
49,3.31921,1.575,-1,5
50,3.32076,1.545,-1,5
51,3.32232,1.566,-1,5
52,3.32388,1.553,-1,5
53,3.32543,1.553,-1,5
54,3.32701,1.575,-1,5
55,3.32858,1.592,-1,5
56,3.33017,1.579,-1,5
57,3.33175,1.579,-1,5
58,3.33331,1.562,-1,5
59,3.33489,1.579,-1,5
60,3.33647,1.579,-1,5
61,3.33807,1.601,-1,5
62,3.33964,1.566,-1,5
63,3.34123,1.596,-1,5
64,3.34282,1.588,-1,5
65,3.34443,1.605,-1,5
66,3.34600,1.575,-1,5
67,3.34760,1.601,-1,5
68,3.34920,1.601,-1,5
69,3.35080,1.596,-1,5
70,3.35240,1.596,-1,5
71,3.35400,1.609,-1,5
72,3.35561,1.601,-1,5
73,3.35721,1.609,-1,5
74,3.35884,1.622,-1,5
75,3.36045,1.618,-1,5
76,3.36208,1.626,-1,5
77,3.36369,1.614,-1,5
78,3.36532,1.626,-1,5
79,3.36693,1.609,-1,5
80,3.36856,1.626,-1,5
81,3.37018,1.626,-1,5
82,3.37181,1.626,-1,5
83,3.37344,1.631,-1,5
84,3.37508,1.644,-1,5
85,3.37672,1.635,-1,5
86,3.37836,1.639,-1,5
87,3.38000,1.639,-1,5
88,3.38165,1.652,-1,5
89,3.38331,1.657,-1,5
90,3.38496,1.657,-1,5
91,3.38663,1.665,-1,5
92,3.38829,1.657,-1,5
93,3.38993,1.648,-1,5
94,3.39160,1.661,-1,5
95,3.39327,1.678,-1,5
96,3.39663,1.674,-1,5
97,3.39831,1.683,-1,5
98,3.39999,1.683,-1,5
99,3.40167,1.678,-1,5
100,3.40333,1.665,-1,5
101,3.40502,1.687,-1,5
102,3.40843,1.700,-1,5
103,3.41013,1.708,-1,5
104,3.41181,1.678,-1,5
105,3.41352,1.708,-1,5
106,3.41522,1.696,-1,5
107,3.41692,1.700,-1,5
108,3.41862,1.708,-1,5
109,3.42032,1.691,-1,5
110,3.42203,1.713,-1,5
111,3.42373,1.704,-1,5
112,3.42717,1.730,-1,5
113,3.42889,1.721,-1,5
114,3.43062,1.730,-1,5
115,3.43234,1.726,-1,5
116,3.43406,1.713,-1,5
117,3.43578,1.726,-1,5
118,3.43751,1.730,-1,5
